,Date,Close/Last,Volume,Open,High,Low
1796,2014-12-10,27.9875,177901440,28.6025,28.7125,27.885
1797,2014-12-09,28.53,240448960,27.5475,28.575,27.3375
1798,2014-12-08,28.1,229780120,28.525,28.662,27.905
1799,2014-12-05,28.75,152923880,28.9975,29.02,28.66
1800,2014-12-04,28.8725,168272080,28.9425,29.3,28.8225
1801,2014-12-03,28.9825,171824800,28.9375,29.0875,28.7775
1802,2014-12-02,28.6575,236821280,28.375,28.9375,28.1875
1803,2014-12-01,28.7675,334631120,29.7025,29.8125,27.8175
1804,2014-11-28,29.7325,99257600,29.8175,29.85,29.5125
1805,2014-11-26,29.75,163027800,29.485,29.775,29.4575
1806,2014-11-25,29.4,274879720,29.7675,29.9375,29.3625
1807,2014-11-24,29.6563,187469360,29.2125,29.6925,29.155
1808,2014-11-21,29.1175,227037280,29.3775,29.3925,29.0075
1809,2014-11-20,29.0775,172594600,28.7275,29.215,28.7125
1810,2014-11-19,28.6675,167262200,28.86,28.935,28.45
1811,2014-11-18,28.8675,176653000,28.485,28.9225,28.4725
1812,2014-11-17,28.4975,186750840,28.5675,29.32,28.325
1813,2014-11-14,28.545,175156240,28.2875,28.5475,28.2625
1814,2014-11-13,28.205,237672720,27.95,28.3625,27.9
1815,2014-11-12,27.8125,185490520,27.345,27.8575,27.3425
1816,2014-11-11,27.425,109321640,27.175,27.4375,27.1
1817,2014-11-10,27.2075,108264240,27.255,27.3325,27.1675
1818,2014-11-07,27.2525,134621120,27.1875,27.33,27.1375
1819,2014-11-06,27.175,138934960,27.15,27.1975,26.95
1820,2014-11-05,27.215,149462120,27.275,27.325,27.0313
1821,2014-11-04,27.15,165694640,27.34,27.3725,26.93
1822,2014-11-03,27.35,208617960,27.055,27.575,27.0025
1823,2014-10-31,27.0,178203160,27.0025,27.01,26.8025
1824,2014-10-30,26.745,162288000,26.7398,26.8375,26.475
1825,2014-10-29,26.835,210182320,26.6625,26.8425,26.59
1826,2014-10-28,26.685,190756280,26.35,26.685,26.3375
1827,2014-10-27,26.2775,136344480,26.2125,26.37,26.175
1828,2014-10-24,26.305,187751520,26.295,26.3725,26.1325
1829,2014-10-23,26.2075,283040600,26.02,26.2628,25.9075
1830,2014-10-22,25.7475,272560040,25.71,26.0275,25.65
1831,2014-10-21,25.6175,375146720,25.755,25.755,25.3175
1832,2014-10-20,24.94,302820160,24.5787,24.99,24.555
1833,2014-10-17,24.4175,270895640,24.375,24.75,24.2025
1834,2014-10-16,24.065,288071320,23.8875,24.43,23.8525
1835,2014-10-15,24.385,399771160,24.4925,24.7875,23.795
1836,2014-10-14,24.6875,253148680,25.0975,25.13,24.6425
1837,2014-10-13,24.9525,213748240,25.3325,25.445,24.9525
1838,2014-10-10,25.1825,264999080,25.1725,25.5075,25.075
1839,2014-10-09,25.255,309133320,25.385,25.595,25.1525
1840,2014-10-08,25.2,229319280,24.69,25.2775,24.5775
1841,2014-10-07,24.6875,168012800,24.8575,25.03,24.6825
1842,2014-10-06,24.905,147122480,24.9875,25.1625,24.855
1843,2014-10-03,24.905,173678320,24.86,25.0525,24.76
1844,2014-10-02,24.975,190788600,24.8175,25.055,24.51
1845,2014-10-01,24.795,205601040,25.1475,25.1725,24.675
1846,2014-09-30,25.1875,220479920,25.2025,25.385,25.1325
1847,2014-09-29,25.0275,197053040,24.6625,25.1088,24.6575
1848,2014-09-26,25.1875,249107080,24.6325,25.1875,24.6
1849,2014-09-25,24.4675,398757200,25.1275,25.1775,24.43
1850,2014-09-24,25.4375,239897040,25.54,25.7125,25.3
1851,2014-09-23,25.66,253023440,25.15,25.735,25.135
1852,2014-09-22,25.265,209686640,25.45,25.535,25.145
1853,2014-09-19,25.24,282989720,25.5725,25.5875,25.22
1854,2014-09-18,25.4475,147884680,25.4825,25.5875,25.39
1855,2014-09-17,25.395,243132360,25.3175,25.45,25.1481
1856,2014-09-16,25.215,267017480,24.95,25.315,24.7225
1857,2014-09-15,25.4075,244678680,25.7025,25.7625,25.36
1858,2014-09-12,25.415,251304160,25.3025,25.5475,25.27
1859,2014-09-11,25.3575,248308920,25.1025,25.36,24.905
1860,2014-09-10,25.25,401410000,24.5025,25.2775,24.44
1861,2014-09-09,24.4975,757678000,24.77,25.77,24.035
1862,2014-09-08,24.59,184706280,24.825,24.8275,24.5125
1863,2014-09-05,24.7425,233120120,24.7,24.8475,24.5775
1864,2014-09-04,24.53,342150840,24.7125,25.0225,24.4475
1865,2014-09-03,24.735,500001600,25.775,25.8,24.645
1866,2014-09-02,25.825,212911080,25.765,25.935,25.68
1867,2014-08-29,25.625,178064480,25.715,25.725,25.55
1868,2014-08-28,25.5625,273474960,25.3975,25.695,25.39
1869,2014-08-27,25.5325,187228000,25.255,25.6425,25.175
1870,2014-08-26,25.2222,132316680,25.355,25.375,25.215
1871,2014-08-25,25.385,160348880,25.4475,25.5425,25.32
1872,2014-08-22,25.33,176113120,25.0725,25.3675,25.0475
1873,2014-08-21,25.145,133510120,25.1425,25.235,25.0275
1874,2014-08-20,25.1425,210260000,25.11,25.2725,24.9875
1875,2014-08-19,25.1325,276759360,24.8525,25.17,24.83
1876,2014-08-18,24.79,189142520,24.6225,24.8425,24.495
1877,2014-08-15,24.495,195752480,24.475,24.5475,24.215
1878,2014-08-14,24.375,112226120,24.3325,24.3925,24.2
1879,2014-08-13,24.31,127466520,24.0375,24.31,24.01
1880,2014-08-12,23.9925,133943480,24.01,24.22,23.9025
1881,2014-08-11,23.9975,145837720,23.8175,24.02,23.7089
1882,2014-08-08,23.685,167133200,23.565,23.705,23.32
1883,2014-08-07,23.62,186213400,23.7325,23.9875,23.525
1884,2014-08-06,23.74,153854800,23.6875,23.87,23.6775
1885,2014-08-05,23.78,223444120,23.84,23.92,23.59
1886,2014-08-04,23.8975,159442960,24.0925,24.145,23.7925
1887,2014-08-01,24.0325,193518920,23.725,24.155,23.7025
1888,2014-07-31,23.9,226501680,24.29,24.3625,23.8325
1889,2014-07-30,24.5375,131913920,24.61,24.675,24.4175
1890,2014-07-29,24.595,171831840,24.8325,24.86,24.5625
1891,2014-07-28,24.755,219707760,24.455,24.81,24.3875
1892,2014-07-25,24.4178,173538360,24.2125,24.46,24.16
1893,2014-07-24,24.2575,182436160,24.2587,24.33,24.105
1894,2014-07-23,24.2975,363748920,23.855,24.47,23.7925
1895,2014-07-22,23.68,217190120,23.67,23.7225,23.53
1896,2014-07-21,23.4847,155171840,23.7475,23.75,23.43
1897,2014-07-18,23.6075,199352440,23.405,23.685,23.255
1898,2014-07-17,23.2725,228444640,23.7575,23.8197,23.1425
1899,2014-07-16,23.695,213295760,24.2425,24.275,23.685
1900,2014-07-15,23.83,180749680,24.2,24.2125,23.7575
1901,2014-07-14,24.1125,170575040,23.965,24.2225,23.9125
1902,2014-07-11,23.805,135841200,23.84,23.9725,23.7156
1903,2014-07-10,23.7587,158535200,23.44,23.8875,23.38
1904,2014-07-09,23.8475,145069400,23.86,23.9875,23.69
1905,2014-07-08,23.8375,260447840,24.0675,24.2,23.48
1906,2014-07-07,23.992,219236120,23.535,23.9975,23.525
1907,2014-07-03,23.5075,91567000,23.4175,23.525,23.3
1908,2014-07-02,23.37,113657240,23.4662,23.515,23.2725
1909,2014-07-01,23.38,152625120,23.38,23.5175,23.2825
1910,2014-06-30,23.2325,197896920,23.025,23.4312,23.0225
1911,2014-06-27,22.995,247032800,22.705,23.0,22.6925
1912,2014-06-26,22.725,130114720,22.5925,22.7625,22.45
1913,2014-06-25,22.59,147343600,22.5525,22.675,22.4125
1914,2014-06-24,22.57,155910680,22.6875,22.935,22.5475
1915,2014-06-23,22.7075,174446840,22.83,22.905,22.65
1916,2014-06-20,22.7275,401914400,22.9625,23.1375,22.725
1917,2014-06-19,22.965,141904320,23.0725,23.075,22.8347
1918,2014-06-18,23.045,133258880,23.0675,23.0725,22.8375
1919,2014-06-17,23.02,118738480,23.0775,23.175,22.95
1920,2014-06-16,23.05,141485840,22.8775,23.1875,22.8625
1921,2014-06-13,22.82,217626560,23.05,23.11,22.72
1922,2014-06-12,23.0725,218514600,23.51,23.53,22.975
1923,2014-06-11,23.465,182114960,23.5325,23.69,23.3675
1924,2014-06-10,23.5625,250252280,23.6825,23.7625,23.3925
1925,2014-06-09,23.425,301181800,23.175,23.47,22.9375
1926,2014-06-06,23.0561,349612060,23.2107,23.2593,23.0168
1927,2014-06-05,23.1197,303186119,23.0786,23.1918,22.9504
1928,2014-06-04,23.0293,334940906,22.7657,23.1389,22.7182
1929,2014-06-03,22.7693,292173443,22.445,22.8122,22.4375
1930,2014-06-02,22.4518,368718413,22.6414,22.6725,22.2322
1931,2014-05-30,22.6072,563440415,22.785,23.0061,22.4607
1932,2014-05-29,22.6922,374950650,22.4232,22.7454,22.4204
1933,2014-05-28,22.2861,315174594,22.3579,22.4939,22.2779
1934,2014-05-27,22.3439,347361701,21.9957,22.3522,21.9868
1935,2014-05-23,21.9332,231673307,21.6875,21.9546,21.6597
1936,2014-05-22,21.6882,200570528,21.6643,21.7804,21.575
1937,2014-05-21,21.6539,196739793,21.5654,21.6679,21.5022
1938,2014-05-20,21.5968,232929331,21.5897,21.6572,21.4547
1939,2014-05-19,21.5925,315279314,21.3518,21.6904,21.3332
1940,2014-05-16,21.3397,275840350,21.0225,21.3404,20.9072
1941,2014-05-15,21.0293,229710816,21.2393,21.3072,21.0014
1942,2014-05-14,21.2097,166020698,21.1582,21.3357,21.1336
1943,2014-05-13,21.2057,159417936,21.1429,21.2336,21.0964
1944,2014-05-12,21.1725,212736019,20.9818,21.2022,20.9786
1945,2014-05-09,20.9122,291068564,20.8764,20.9375,20.7261
1946,2014-05-08,20.9997,228973884,21.0089,21.2289,20.9429
1947,2014-05-07,21.1547,282128727,21.2589,21.3318,20.9904
1948,2014-05-06,21.2289,373872650,21.4929,21.5861,21.2289
1949,2014-05-05,21.4629,286095206,21.0764,21.4643,21.0714
1950,2014-05-02,21.1636,190692468,21.155,21.2214,21.0611
1951,2014-05-01,21.1243,243835270,21.1429,21.2429,20.9414
1952,2014-04-30,21.0747,456118138,21.1657,21.4082,21.0643
1953,2014-04-29,21.1547,336197546,21.205,21.285,21.0539
1954,2014-04-28,21.2175,668006093,20.4572,21.2768,20.4482
1955,2014-04-25,20.4264,389740524,20.1618,20.4282,20.1414
1956,2014-04-24,20.2775,758353097,20.2932,20.3572,20.0261
1957,2014-04-23,18.7411,373894210,18.895,18.9689,18.7304
1958,2014-04-22,18.9893,202430847,18.8682,18.9938,18.8036
1959,2014-04-21,18.9704,182185847,18.7622,19.005,18.7129
1960,2014-04-17,18.7479,283914286,18.5714,18.8486,18.5429
1961,2014-04-16,18.5361,210063028,18.5018,18.6104,18.362
1962,2014-04-15,18.4986,265847350,18.5811,18.63,18.2618
1963,2014-04-14,18.6314,205010850,18.6393,18.6486,18.4718
1964,2014-04-11,18.5575,271682603,18.5357,18.6725,18.4693
1965,2014-04-10,18.6957,238807088,18.9529,19.0086,18.6847
1966,2014-04-09,18.94,205430682,18.6657,18.9461,18.6436
1967,2014-04-08,18.6943,243523547,18.7568,18.79,18.525
1968,2014-04-07,18.6954,288587765,18.8579,18.9607,18.6389
1969,2014-04-04,18.9936,274460790,19.2789,19.2857,18.9493
1970,2014-04-03,19.2425,161890979,19.3354,19.375,19.2014
1971,2014-04-02,19.3768,179215104,19.3707,19.41,19.295
1972,2014-04-01,19.3447,200278488,19.2057,19.3525,19.1704
1973,2014-03-31,19.1693,167151785,19.2582,19.3147,19.1404
1974,2014-03-28,19.1736,198812044,19.2257,19.2479,19.0804
1975,2014-03-27,19.195,221321543,19.2863,19.3393,19.1114
1976,2014-03-26,19.2779,297579401,19.5186,19.6072,19.245
1977,2014-03-25,19.4639,281137248,19.3393,19.4911,19.2711
1978,2014-03-24,19.2568,354697698,19.2293,19.3036,19.1093
1979,2014-03-21,19.0311,373726491,18.9975,19.0625,18.7975
1980,2014-03-20,18.8822,208069513,18.9247,19.0239,18.8339
1981,2014-03-19,18.9736,224310262,19.0093,19.1514,18.8929
1982,2014-03-18,18.9786,209116460,18.7822,18.9989,18.7572
1983,2014-03-17,18.8122,198900664,18.8464,18.9275,18.7804
1984,2014-03-14,18.7389,236664557,18.8854,18.9604,18.6786
1985,2014-03-13,18.9518,257255973,19.1943,19.2736,18.8986
1986,2014-03-12,19.1647,199276144,19.0897,19.1911,19.0
1987,2014-03-11,19.1461,279164956,19.1232,19.2407,19.0211
1988,2014-03-10,18.9614,178555677,18.87,19.0475,18.8693
1989,2014-03-07,18.9443,220657552,18.9675,18.9993,18.7875
1990,2014-03-06,18.9554,185452998,19.0282,19.0871,18.8607
1991,2014-03-05,19.0129,200003500,18.9614,19.0982,18.8975
1992,2014-03-04,18.9729,259089580,18.9643,19.0229,18.8489
1993,2014-03-03,18.8486,238686157,18.6936,18.9518,18.6718
1994,2014-02-28,18.7943,371720571,18.8957,19.0268,18.6472
1995,2014-02-27,18.8454,301778279,18.4693,18.885,18.4304
1996,2014-02-26,18.4768,276096886,18.7004,18.75,18.4143
1997,2014-02-25,18.645,231846263,18.9064,18.913,18.6072
1998,2014-02-24,18.8411,288835564,18.6839,18.9257,18.6579
1999,2014-02-21,18.7589,278751984,19.0283,19.0918,18.7357
2000,2014-02-20,18.9697,305829318,19.0354,19.1786,18.8929
2001,2014-02-19,19.1918,313663435,19.4554,19.5318,19.0839
2002,2014-02-18,19.4997,260192220,19.5,19.6854,19.4861
2003,2014-02-14,19.4282,273580835,19.3739,19.4993,19.3289
2004,2014-02-13,19.4439,307160157,19.095,19.4589,19.0786
2005,2014-02-12,19.14,307977477,19.1768,19.27,19.0443
2006,2014-02-11,19.1414,281957647,18.9504,19.2054,18.9107
2007,2014-02-10,18.8925,345370342,18.5236,18.9997,18.5
2008,2014-02-07,18.56,373779410,18.6207,18.6761,18.4779
2009,2014-02-06,18.3039,257660377,18.2164,18.3393,18.1361
2010,2014-02-05,18.3068,328291189,18.0914,18.4029,18.0804
2011,2014-02-04,18.1711,376666769,18.0661,18.195,17.9557
2012,2014-02-03,17.9118,401391319,17.9504,18.1332,17.8321
2013,2014-01-31,17.8786,464766494,17.685,17.9118,17.6268
2014,2014-01-30,17.8494,678407529,17.9479,18.0893,17.7393
2015,2014-01-29,17.8839,502717399,17.9982,18.1204,17.8079
2016,2014-01-28,18.0893,1065209454,18.17,18.3929,17.9311
2017,2014-01-27,19.6607,543707143,19.6454,19.8143,19.4911
2018,2014-01-24,19.5025,431772427,19.7857,19.8436,19.4554
2019,2014-01-23,19.8636,403214119,19.6407,19.875,19.4574
2020,2014-01-22,19.6968,379766648,19.6755,19.9032,19.5647
2021,2014-01-21,19.6097,327587829,19.3211,19.6454,19.3007
2022,2014-01-17,19.3097,426643109,19.6957,19.7168,19.2822
2023,2014-01-16,19.7947,229251980,19.8179,19.8875,19.7029
2024,2014-01-15,19.9057,391554083,19.7686,20.0072,19.7022
2025,2014-01-14,19.5139,332329907,19.2222,19.5261,19.2022
2026,2014-01-13,19.1332,378449529,18.9254,19.375,18.9243
2027,2014-01-10,19.0336,304941998,19.2797,19.3143,18.9682
2028,2014-01-09,19.1614,279051080,19.5286,19.5307,19.1197
2029,2014-01-08,19.4093,256633533,19.2432,19.4843,19.2389
2030,2014-01-07,19.2871,320691432,19.44,19.4986,19.2116
2031,2014-01-06,19.4261,412529155,19.1947,19.5286,19.0572
2032,2014-01-03,19.3207,392187723,19.745,19.775,19.3011
2033,2014-01-02,19.7547,234645954,19.8457,19.8939,19.715
2034,2013-12-31,20.0364,223044243,19.7918,20.0457,19.7857
2035,2013-12-30,19.8043,253061043,19.9093,20.0032,19.7258
2036,2013-12-27,20.0032,225542710,20.1364,20.1575,19.9822
2037,2013-12-26,20.1393,203626699,20.2893,20.3393,20.1206
2038,2013-12-24,20.2739,167554873,20.3532,20.4243,20.2154
2039,2013-12-23,20.3604,500288960,20.2857,20.3829,20.0986
2040,2013-12-20,19.6079,434954346,19.4797,19.7004,19.4578
2041,2013-12-19,19.445,319759032,19.625,19.6429,19.4189
2042,2013-12-18,19.6704,564867854,19.6322,19.6947,19.2429
2043,2013-12-17,19.8211,228549153,19.8504,19.98,19.7634
2044,2013-12-16,19.9107,282191727,19.8222,20.0943,19.8218
2045,2013-12-13,19.8011,331897587,20.1018,20.1029,19.7739
2046,2013-12-12,20.0193,261862867,20.0765,20.1907,20.0011
2047,2013-12-11,20.0486,359135696,20.25,20.3918,19.9889
2048,2013-12-10,20.1982,276406285,20.1279,20.2814,20.0429
2049,2013-12-09,20.2297,319780872,20.0322,20.3422,20.0322
2050,2013-12-06,20.0007,343676063,20.2068,20.2411,19.9847
2051,2013-12-05,20.2822,446402981,20.4518,20.5406,20.2289
2052,2013-12-04,20.1786,377116729,20.1964,20.3282,20.0293
2053,2013-12-03,20.2258,449352780,19.9393,20.2279,19.9172
2054,2013-12-02,19.6868,471672691,19.9286,20.1546,19.6722
2055,2013-11-29,19.8597,318128873,19.6243,19.9404,19.5647
2056,2013-11-27,19.4986,362577735,19.1539,19.5,19.05
2057,2013-11-26,19.05,399830600,18.7186,19.1479,18.7143
2058,2013-11-25,18.705,229083084,18.6079,18.7811,18.6072
2059,2013-11-22,18.5643,223333707,18.5543,18.6486,18.5189
2060,2013-11-21,18.612,261530367,18.4857,18.6147,18.3454
2061,2013-11-20,18.3929,193837734,18.5439,18.5864,18.3689
2062,2013-11-19,18.5554,208421193,18.5368,18.6922,18.4989
2063,2013-11-18,18.5225,243991314,18.7497,18.8282,18.5072
2064,2013-11-15,18.7497,317359713,18.8064,18.8961,18.7318
2065,2013-11-14,18.8629,281606247,18.6718,18.9029,18.6382
2066,2013-11-13,18.5941,196615949,18.5,18.6518,18.4629
2067,2013-11-12,18.5718,204271118,18.4882,18.7114,18.4643
2068,2013-11-11,18.5374,226990197,18.5711,18.6311,18.3718
2069,2013-11-08,18.5914,278468765,18.3779,18.6118,18.3068
2070,2013-11-07,18.3033,262171679,18.5564,18.6854,18.2993
2071,2013-11-06,18.6043,222866331,18.7197,18.745,18.5072
2072,2013-11-05,18.766,264973890,18.735,18.8888,18.6786
2073,2013-11-04,18.8125,244047314,18.6107,18.815,18.5289
2074,2013-11-01,18.5725,274097882,18.715,18.7429,18.4229
2075,2013-10-31,18.6679,275099022,18.75,18.8389,18.6168
2076,2013-10-30,18.7463,352501379,18.5575,18.84,18.465
2077,2013-10-29,18.4528,633998146,19.1525,19.2589,18.3764
2078,2013-10-28,18.9242,496822841,18.8943,18.9643,18.6861
2079,2013-10-25,18.7842,337264625,18.9755,19.0439,18.7539
2080,2013-10-24,18.9968,384017886,18.75,19.0168,18.6589
2081,2013-10-23,18.7486,312951115,18.5357,18.7739,18.5357
2082,2013-10-22,18.5667,532799747,18.8002,18.8732,18.1439
2083,2013-10-21,18.6201,394801242,18.2775,18.725,18.2686
2084,2013-10-18,18.1747,288780964,18.0711,18.1879,18.0611
2085,2013-10-17,18.0179,252467639,17.8564,18.0279,17.8457
2086,2013-10-16,17.8969,249798260,17.8854,17.9475,17.8296
2087,2013-10-15,17.81,318862752,17.768,17.9286,17.6971
2088,2013-10-14,17.7157,260866936,17.4939,17.7707,17.4768
2089,2013-10-11,17.6004,267188213,17.3925,17.6371,17.3271
2090,2013-10-10,17.4871,276745897,17.5471,17.585,17.3943
2091,2013-10-09,17.3781,301216880,17.3086,17.4211,17.0814
2092,2013-10-08,17.1764,289041924,17.4979,17.5229,17.1621
2093,2013-10-07,17.4196,311556715,17.3771,17.5946,17.3339
2094,2013-10-04,17.2511,258552177,17.2807,17.3071,17.0929
2095,2013-10-03,17.2646,315209314,17.5182,17.5839,17.1692
2096,2013-10-02,17.4843,287196445,17.3439,17.5643,17.2768
2097,2013-10-01,17.4271,352776899,17.0875,17.4693,17.085
2098,2013-09-30,17.0268,259059760,17.0446,17.2021,16.9433
2099,2013-09-27,17.2411,227151253,17.2779,17.3096,17.1686
2100,2013-09-26,17.365,236202978,17.3571,17.4486,17.2821
2101,2013-09-25,17.1975,316045954,17.4714,17.4871,17.1939
2102,2013-09-24,17.4679,361925335,17.6743,17.6954,17.4221
2103,2013-09-23,17.5229,759771296,17.7179,17.7468,17.2357
2104,2013-09-20,16.6932,697701481,17.0714,17.0911,16.6429
2105,2013-09-19,16.8679,403247439,16.8107,16.9939,16.7589
2106,2013-09-18,16.5957,454546498,16.5421,16.6554,16.4521
2107,2013-09-17,16.2614,398818120,15.9986,16.4182,15.9821
2108,2013-09-16,16.0757,546255421,16.4643,16.4861,15.9721
2109,2013-09-13,16.6036,297981761,16.7622,16.851,16.5964
2110,2013-09-12,16.8818,403426919,16.7321,16.9786,16.6432
2111,2013-09-11,16.7039,896690121,16.6789,16.9175,16.6004
2112,2013-09-10,17.6657,741487583,18.0786,18.1232,17.4821
2113,2013-09-09,18.0775,337917025,18.0357,18.14,17.9814
2114,2013-09-06,17.7936,357928337,17.8014,17.835,17.4982
2115,2013-09-05,17.6882,235116802,17.8661,17.8814,17.63
2116,2013-09-04,17.8104,344063862,17.8414,17.9372,17.7243
2117,2013-09-03,17.4493,331867627,17.6107,17.8786,17.4054
2118,2013-08-30,17.4006,272214407,17.5714,17.6054,17.375
2119,2013-08-29,17.5607,239216868,17.5589,17.7321,17.5404
2120,2013-08-28,17.532,306986837,17.3571,17.7071,17.3571
2121,2013-08-27,17.4496,423386991,17.7857,17.9468,17.3679
2122,2013-08-26,17.9632,329417348,17.8839,18.2214,17.875
2123,2013-08-23,17.8936,222238907,17.9739,17.9768,17.8339
2124,2013-08-22,17.9629,243465727,18.035,18.0568,17.7929
2125,2013-08-21,17.9414,335131866,17.9854,18.1125,17.9
2126,2013-08-20,17.8954,358034457,18.2039,18.2347,17.8864
2127,2013-08-19,18.1336,509606516,18.0122,18.3479,18.0
2128,2013-08-16,17.9404,361257815,17.8625,17.9622,17.8164
2129,2013-08-15,17.7825,489547324,17.7293,17.9428,17.4673
2130,2013-08-14,17.8036,753707619,17.7814,18.0089,17.6214
2131,2013-08-13,17.4846,877803009,16.8193,17.6664,16.7161
2132,2013-08-12,16.6914,363936574,16.3164,16.7375,16.3082
2133,2013-08-09,16.2304,266575573,16.38,16.445,16.2018
2134,2013-08-08,16.4646,255758982,16.5663,16.575,16.3554
2135,2013-08-07,16.6064,298488841,16.5643,16.6786,16.4918
2136,2013-08-06,16.6161,334812106,16.715,16.8532,16.5061
2137,2013-08-05,16.7661,318310593,16.5961,16.8096,16.5054
2138,2013-08-02,16.5193,273644955,16.3575,16.5304,16.3093
2139,2013-08-01,16.3099,205544138,16.2769,16.3143,16.1879
2140,2013-07-31,16.1618,322499391,16.2496,16.3337,16.0511
2141,2013-07-30,16.19,308960556,16.07,16.3268,16.0439
2142,2013-07-29,15.9925,248025441,15.7429,16.0711,15.7214
2143,2013-07-26,15.7496,200082264,15.5464,15.7514,15.5121
2144,2013-07-25,15.6607,229432412,15.7393,15.7643,15.5646
2145,2013-07-24,15.7325,591624923,15.6761,15.8782,15.545
2146,2013-07-23,14.9639,354477618,15.2143,15.2486,14.9539
2147,2013-07-22,15.2254,207648981,15.3379,15.3482,15.1953
2148,2013-07-19,15.1768,268548901,15.4679,15.4993,15.1554
2149,2013-07-18,15.4199,218632537,15.4779,15.5311,15.3789
2150,2013-07-17,15.3682,198949776,15.3464,15.4364,15.2936
2151,2013-07-16,15.3641,216114246,15.2329,15.3825,15.1489
2152,2013-07-15,15.2657,241895795,15.1789,15.4093,15.1714
2153,2013-07-12,15.2325,279455540,15.2732,15.3496,15.1218
2154,2013-07-11,15.2603,326268469,15.1054,15.2946,15.0418
2155,2013-07-10,15.0261,280256368,14.9857,15.1714,14.9375
2156,2013-07-09,15.0839,352541979,14.7714,15.125,14.6564
2157,2013-07-08,14.8232,297904481,15.0039,15.0357,14.6661
2158,2013-07-05,14.9079,273930610,15.0139,15.1175,14.8339
2159,2013-07-03,15.0286,240928536,15.0307,15.1064,14.9089
2160,2013-07-02,14.9461,469710452,14.6414,15.0582,14.6239
2161,2013-07-01,14.615,390944804,14.3818,14.7239,14.3293
2162,2013-06-28,14.1618,578339209,13.9771,14.2954,13.8882
2163,2013-06-27,14.0636,336950745,14.2589,14.3354,14.055
2164,2013-06-26,14.2168,367647133,14.425,14.4568,14.1307
2165,2013-06-25,14.3796,314132994,14.4893,14.5639,14.2439
2166,2013-06-24,14.3764,480187768,14.55,14.595,14.2161
2167,2013-06-21,14.7679,480849968,14.9461,15.0,14.575
2168,2013-06-20,14.8871,357285177,14.975,15.2136,14.8275
2169,2013-06-19,15.1071,310763756,15.4071,15.4164,15.1071
2170,2013-06-18,15.4204,193501175,15.4129,15.5321,15.3646
2171,2013-06-17,15.4286,259138076,15.4086,15.5607,15.3701
2172,2013-06-14,15.3589,271821007,15.55,15.5818,15.3036
2173,2013-06-13,15.5702,285795886,15.4464,15.6121,15.3125
2174,2013-06-12,15.4354,265082082,15.6964,15.7589,15.4107
2175,2013-06-11,15.6286,286062726,15.5621,15.8129,15.4757
2176,2013-06-10,15.6746,449957580,15.8832,16.0385,15.6
2177,2013-06-07,15.779,404327678,15.5893,15.83,15.4561
2178,2013-06-06,15.6593,416669513,15.9096,15.9643,15.5018
2179,2013-06-05,15.8968,290097524,15.9161,16.0971,15.8468
2180,2013-06-04,16.0468,290301084,16.1864,16.2296,15.9782
2181,2013-06-03,16.0971,371602131,16.0975,16.1557,15.8029
2182,2013-05-31,16.062,382752007,16.1607,16.325,16.0536
2183,2013-05-30,16.1279,353419499,15.9161,16.2321,15.8754
2184,2013-05-29,15.8911,330212828,15.7143,15.9821,15.6929
2185,2013-05-28,15.7657,385245966,16.0679,16.1111,15.7446
2186,2013-05-24,15.8982,276035930,15.7446,15.9164,15.7271
2187,2013-05-23,15.7907,352959179,15.5696,15.9343,15.5639
2188,2013-05-22,15.7626,442730783,15.8589,16.0125,15.6507
2189,2013-05-21,15.7021,455670978,15.6482,15.91,15.5071
2190,2013-05-20,15.8189,450118020,15.4254,15.9214,15.3607
2191,2013-05-17,15.4736,427864749,15.6804,15.7175,15.3932
2192,2013-05-16,15.5206,602950359,15.1157,15.6375,14.9607
2193,2013-05-15,15.3161,740675304,15.6843,15.75,15.0843
2194,2013-05-14,15.8521,446469341,16.2089,16.2571,15.7911
2195,2013-05-13,16.2407,316864673,16.1254,16.3536,16.125
2196,2013-05-10,16.1775,334460986,16.3561,16.4182,16.0886
2197,2013-05-09,16.3132,397792761,16.4218,16.5357,16.2707
2198,2013-05-08,16.5657,471911251,16.3943,16.6204,16.2789
2199,2013-05-07,16.3806,481870287,16.6061,16.6339,16.2036
2200,2013-05-06,16.4539,495917322,16.2754,16.5071,16.2254
2201,2013-05-03,16.0707,361150296,16.1182,16.1868,16.0411
2202,2013-05-02,15.9114,421637831,15.7779,16.0211,15.7368
2203,2013-05-01,15.6889,506777397,15.8736,15.8904,15.5139
2204,2013-04-30,15.8136,690796964,15.5393,15.9018,15.4311
2205,2013-04-29,15.3614,639715744,15.0161,15.4863,15.0
2206,2013-04-26,14.9002,763910534,14.6361,14.956,14.5804
2207,2013-04-25,14.585,383835326,14.6866,14.7836,14.5357
2208,2013-04-24,14.4808,969409452,14.055,14.8304,14.0179
2209,2013-04-23,14.5046,601968679,14.4282,14.585,14.2432
2210,2013-04-22,14.2382,428903828,14.0229,14.3643,13.9741
2211,2013-04-19,13.9475,608528237,13.8561,14.2714,13.7536
2212,2013-04-18,14.0018,665659414,14.4639,14.4925,13.9194
2213,2013-04-17,14.3857,944375782,15.0096,15.0214,14.2182
2214,2013-04-16,15.2229,304812358,15.0561,15.2361,15.0204
2215,2013-04-15,14.9946,316404633,15.25,15.2818,14.9839
2216,2013-04-12,15.35,238536637,15.5054,15.5054,15.3246
